price,price_per_meter,floor,rooms,repair_type,total_area,distance_to_center,district,house_build_year,house_type,balcony_number,bathroom_many,separate_bathroom,first_floor,geo_lat,geo_lon
4690000,118434,1,1,2,39.6,7220,Ново-Гилёвский,2022,7,0,0,0,1,57.133715,65.662715
4690000,114390,11,1,5,41,5788,Ново-Патрушево,2022,3,1,0,0,0,57.094627,65.572623
4690000,114390,11,1,2,41,5148,Дударева,2022,4,1,0,1,0,57.122263,65.470458
4690000,114390,2,1,7,41,5863,Ново-Патрушево,2020,3,1,0,0,0,57.094734,65.577222
4690000,98117,1,2,3,47.8,5312,МЖК,1992,3,1,0,0,1,57.10371107,65.5908495
4685000,123289,7,1,7,38,7507,Рощино,2022,5,1,0,0,0,57.160209,65.424527
4685000,83661,4,3,4,56,883,Стрела,1962,7,1,0,0,0,57.140626,65.532280
4680000,93600,4,2,3,50,1876,Южный 2,1981,7,1,0,1,0,57.12772087,65.54941051
4680000,130000,18,1,8,36,4843,Тюменская слобода,2019,4,1,0,1,0,57.116181,65.484248
4680000,113592,9,1,4,41.2,3355,Московский тракт,2008,7,1,0,0,0,57.129626,65.496805
4680000,108333,6,1,5,43.2,3887,Тюменский-3,2011,3,0,0,1,0,57.11019749,65.55787264
4680000,74286,9,2,7,63,3758,3-й Заречный мкр.,2013,4,1,0,1,0,57.17680157,65.562436
4680000,106364,3,2,6,44,3099,КПД,1974,7,1,0,0,0,57.12998277,65.58888249
4670000,155667,3,0,7,30,3286,Тюменский-3,2016,7,1,0,0,0,57.114929,65.547632
4670000,116750,16,2,6,40,4786,Тюменский-2,2012,4,1,0,0,0,57.1040335,65.57220975
4670000,113625,16,1,5,41.1,3355,Московский тракт,2008,7,1,0,0,0,57.129626,65.496805
4660000,141212,7,1,7,33,4664,Тюменский-1,2016,7,1,0,0,0,57.10713273,65.58022273
4650000,172862,5,0,5,26.9,2660,Заречный,2021,5,1,0,0,0,57.168204,65.541460
4650000,170956,7,0,4,27.2,5507,Тюменская слобода,2023,5,1,0,0,0,57.111375,65.477411
4650000,155000,2,0,2,30,6109,МЖК,2021,5,1,0,0,0,57.095751,65.591703
4650000,146688,15,1,8,31.7,5105,Дударева,2022,4,0,0,0,0,57.122982,65.470565
4650000,146043,7,0,7,31.84,5237,Дударева,2023,6,1,0,0,0,57.120006,65.471167
4650000,134393,13,1,6,34.6,4664,Тюменский-1,2016,7,1,0,0,0,57.10713273,65.58022273
4650000,134006,7,1,2,34.7,3522,5-й Заречный мкр.,2023,7,1,0,0,0,57.167638,65.584580
4650000,134006,5,1,2,34.7,3522,5-й Заречный мкр.,2023,7,1,0,0,0,57.167638,65.584580
4650000,133621,16,1,5,34.8,5853,Тура,2015,3,1,0,0,0,57.15004,65.64124
4650000,129167,2,1,2,36,5342,ДОК,2021,4,0,0,1,0,57.184934,65.497892
4650000,125676,3,0,5,37,4212,Тюменский-1,2007,7,0,0,1,0,57.11018771,65.57476097
4650000,118926,8,1,2,39.1,4533,Плеханова,2023,3,1,0,1,0,57.136395,65.471680
4650000,116250,8,1,2,40,7701,Рощино,2024,5,1,0,0,0,57.160844,65.421508
4650000,113415,2,2,5,41,3336,КПД,1972,7,0,0,1,0,57.13054456,65.59394
4650000,112102,6,1,2,41.48,7701,Рощино,2024,5,1,0,0,0,57.160844,65.421508
4650000,100000,5,1,7,46.5,5842,Патрушева,2022,3,0,0,0,0,57.095057,65.512364
4650000,98936,16,1,5,47,4787,Дом Обороны,2022,4,0,0,0,0,57.169964,65.481495
4650000,98936,8,2,3,47,2277,Центр: Дом печати,2007,7,1,0,1,0,57.156646,65.575219
4650000,88910,1,2,8,52.3,3382,Дом Обороны,1996,3,1,0,0,1,57.15986,65.497
4650000,87902,7,2,3,52.9,3185,Московский тракт,1989,3,1,0,0,0,57.13262557,65.4971555
4650000,87736,12,2,2,53,4797,Плеханова,2023,4,0,0,1,0,57.135483,65.467583
4650000,82447,4,3,6,56.4,1840,КПД,1965,7,1,0,0,0,57.138399,65.573413
4650000,84545,5,3,6,55,2881,КПД,1971,7,0,0,1,0,57.12715904,65.58057307
4647000,116759,3,1,8,39.8,7538,Ново-Гилёвский,2021,5,0,0,0,0,57.140328,65.669381
4635000,108803,11,1,5,42.6,6949,Восточный-2,2012,7,1,0,0,0,57.097653,65.621087
4630000,102661,3,1,7,45.1,5545,Восточный,1988,3,1,0,1,0,57.1050034,65.6010767
4620000,118462,16,1,7,39,3525,3-й Заречный мкр.,2009,7,1,0,0,0,57.17489389,65.56070234
4600000,164875,5,0,4,27.9,2594,Заречный,2020,5,1,0,0,0,57.167628,65.541775
4600000,176923,4,0,8,26,7506,Ново-Гилёвский,2021,5,0,0,0,0,57.140328,65.668851
4600000,139394,17,1,2,33,4786,ДОК,2020,4,0,0,1,0,57.185479,65.5218377
4600000,138554,4,1,4,33.2,4196,2-й Заречный мкр.,2003,7,1,0,1,0,57.18147534,65.55751332
4600000,136905,8,1,7,33.6,5312,МЖК,1992,3,1,0,1,0,57.10371107,65.5908495
4600000,135294,1,1,4,34,6856,Восточный-2,2015,7,0,0,1,1,57.099555,65.622632
4600000,132948,6,1,7,34.6,7507,Рощино,2022,5,1,0,0,0,57.160209,65.424527
4600000,132565,11,1,6,34.7,5537,Югра,2021,5,0,0,1,0,57.189858,65.582179
4600000,130312,1,1,2,35.3,5770,СМП,2021,4,1,0,0,1,57.190085,65.590086
4600000,127778,7,1,5,36,8004,ММС - Мелиораторов,2017,7,1,0,0,0,57.210104,65.598725
4600000,127778,5,1,1,36,4664,Тюменский-1,2016,7,1,0,0,0,57.107133,65.580223
4600000,121053,7,1,4,38,6570,Тура,2013,7,1,0,0,0,57.1456889,65.6535985
4600000,115578,9,1,2,39.8,5018,ДОК,2023,5,1,0,0,0,57.182222,65.500021
4600000,115578,8,1,2,39.8,5018,ДОК,2023,5,1,0,0,0,57.182222,65.500021
4600000,115000,5,1,2,40,5018,ДОК,2023,5,0,0,0,0,57.182222,65.500021
4600000,114144,4,1,1,40.3,5237,Дударева,2023,6,1,0,0,0,57.120006,65.471167
4600000,112469,11,1,6,40.9,5842,Патрушева,2022,3,1,0,0,0,57.095057,65.512364
4600000,112195,11,1,4,41,3203,Дом Обороны,2010,7,1,0,0,0,57.16019969,65.50088352
4600000,110843,3,1,4,41.5,4713,5-й Заречный мкр.,2018,5,0,0,1,0,57.175954,65.597012
4600000,109785,14,1,5,41.9,4818,Тюменский-2,2013,4,1,0,1,0,57.1045028,65.57585691
4600000,109524,2,1,5,42,3587,3-й Заречный мкр.,1995,3,1,0,1,0,57.17513297,65.56285829
4600000,108235,10,1,2,42.5,4797,Плеханова,2023,4,1,0,0,0,57.135483,65.467583
4600000,107226,3,1,5,42.9,4414,Тюменский-2,2009,4,1,0,1,0,57.10662436,65.56717919
4600000,106729,8,2,4,43.1,2661,Студгородок,1985,7,1,0,1,0,57.147926,65.58857
4600000,106729,3,2,7,43.1,3115,Дом Обороны,1991,3,0,0,0,0,57.15836,65.500496
4600000,105747,6,1,6,43.5,4577,Дударева,2017,3,0,0,0,0,57.11968343,65.48471385
4600000,102222,10,1,7,45,5249,МЖК,2005,3,1,0,1,0,57.10315843,65.58705891
4600000,102222,9,1,7,45,4143,Тюменский-3,2007,3,1,0,1,0,57.108456,65.562744
4600000,100437,1,1,2,45.8,8212,Лесобаза,2022,5,0,0,1,1,57.162299,65.676720
4600000,100000,6,2,4,46,3229,КПД,1975,7,1,0,1,0,57.12697828,65.58772366
4600000,98081,5,2,5,46.9,3745,Дом Обороны,1969,3,1,0,0,0,57.15751496,65.48812744
4600000,97872,7,1,1,47,5842,Патрушева,2022,3,0,0,1,0,57.095057,65.512364
4600000,95833,11,1,5,48,6370,Тура,2015,4,1,0,0,0,57.14839,65.650067
4600000,95833,4,2,6,48,1790,Центр: Дом печати,1980,3,1,0,0,0,57.15975062,65.55386616
4600000,95833,1,2,5,48,573,Центр: Городская администрация,1963,7,0,0,0,1,57.14823894,65.53879243
4600000,92742,3,2,5,49.6,4017,2 Микрорайон,1976,3,1,0,1,0,57.11632157,65.5867265
4600000,92000,1,2,6,50,3927,3 Микрорайон,1976,3,1,0,0,1,57.116493,65.58473
4600000,91633,8,1,6,50.2,5769,Суходолье,2015,4,1,0,1,0,57.100225,65.594856
4600000,91089,8,2,4,50.5,3913,2-й Заречный мкр.,1984,3,1,0,1,0,57.17866057,65.5594625
4600000,91089,1,2,6,50.5,6362,Тура,2009,3,1,0,0,1,57.1496,65.64976
4600000,76285,5,3,6,60.3,3011,Южный мкр.,1984,3,1,0,1,0,57.11825,65.53245
4600000,71540,5,3,7,64.3,4956,Парфеново,1989,7,0,0,1,0,57.18837,65.5577
4600000,68862,2,3,5,66.8,7095,Лесобаза,1970,7,1,0,1,0,57.157818,65.659697
4599000,152285,5,1,7,30.2,1905,Центр: Дом печати,1991,7,1,1,1,0,57.15332607,65.5719495
4590000,157084,8,1,6,29.22,5507,Тюменская слобода,2023,5,0,0,0,0,57.111375,65.477411
4590000,153000,2,1,7,30,2338,Студгородок,1971,7,0,0,0,0,57.14659831,65.58350158
4590000,150000,16,0,7,30.6,4267,Тюменский-2,2017,4,1,0,0,0,57.10794905,65.56678393
4590000,129661,1,0,6,35.4,4550,Тюменский-2,2009,7,0,0,1,1,57.10722072,65.57624319
4590000,114321,3,1,2,40.15,5237,Дударева,2023,6,0,0,0,0,57.120006,65.471167
4590000,109026,1,1,1,42.1,5719,МЖК,2014,4,1,0,1,1,57.09933,65.590365
4590000,102000,10,1,6,45,5249,МЖК,2005,3,0,0,1,0,57.103158,65.587059
4590000,97040,12,1,2,47.3,4294,Лесобаза,2022,4,1,0,0,0,57.155513,65.613038
4590000,85794,3,2,6,53.5,2958,Московский тракт,1991,3,0,0,1,0,57.13857475,65.49742501
4590000,75246,4,3,5,61,4692,Воровского,1974,3,0,0,0,0,57.12401,65.6129
4590000,80952,2,3,5,56.7,1755,КПД,1966,7,0,0,1,0,57.13520951,65.56865243
4585000,99458,6,2,5,46.1,2409,Червишевский тракт,1994,7,1,0,1,0,57.12439,65.52997
4585000,115491,9,1,3,39.7,5842,МЖК,2013,4,1,0,1,0,57.0988148,65.5928385
4585000,101889,3,1,6,45,6281,Восточный-2,2007,3,1,1,1,0,57.1009,65.61109
4585000,149837,2,1,6,30.6,2128,Студгородок,1972,7,0,0,0,0,57.15051422,65.57840813
4584000,107354,3,2,6,42.7,3605,Дом Обороны,1975,7,1,0,1,0,57.16019,65.493104
4584000,127333,9,1,7,36,6431,Лесобаза,2022,3,1,0,0,0,57.158330,65.648216
4580000,86415,5,2,3,53,1681,Южный 2,1995,3,1,0,0,0,57.12964569,65.53924158
4580000,82523,1,3,6,55.5,2881,КПД,1971,7,0,0,1,1,57.12715904,65.58057307
4580000,114500,3,1,2,40,7204,Ново-Гилёвский,2023,7,0,0,1,0,57.135058,65.662841
4580000,106512,2,1,7,43,4414,Тюменский-2,2009,4,1,0,0,0,57.106625,65.56718
4580000,104091,4,2,1,44,2010,Центр: Дом печати,1979,7,1,0,1,0,57.155709,65.57097
4580000,93469,2,2,4,49,5096,1 Микрорайон,1986,7,1,0,0,0,57.107235,65.594192
4579000,111683,2,1,7,41,5876,Ново-Патрушево,2022,3,1,0,0,0,57.09403,65.573997
4575000,136161,7,1,7,33.6,2893,Южный мкр.,2013,7,0,0,1,0,57.11993753,65.52901876
4575000,103977,3,2,5,44,2687,Червишевский тракт,1979,7,1,0,1,0,57.125268,65.51805
4570000,108810,16,1,1,42,4510,Дом Обороны,2021,7,1,0,0,0,57.168361,65.485025
4570000,68516,2,3,1,66.7,5784,Восточный,1997,3,1,0,1,0,57.10791,65.613045
4570000,133236,14,1,7,34.3,4632,Тюменский-1,2016,7,1,0,0,0,57.107973,65.582001
4570000,123848,14,0,7,36.9,7914,Звездный городок,2021,7,0,0,0,0,57.179426,65.658906
4550000,81105,1,2,4,56.1,4843,Югра,1994,7,2,0,0,1,57.186363,65.56614
4550000,73984,5,3,3,61.5,7632,Войновка,1981,7,1,0,1,0,57.09948194,65.64025714
4550000,133041,1,1,7,34.2,3040,Московский тракт,2021,6,0,0,0,1,57.132005,65.500371
4550000,131503,4,1,7,34.6,5770,Югра,1994,7,1,0,1,0,57.19105025,65.58660076
4550000,130000,4,1,3,35,5463,МЖК,2013,7,1,0,1,0,57.09951617,65.58150732
4550000,128169,7,1,4,35.5,756,Центр: Драмтеатр,1981,7,1,0,1,0,57.1433803,65.55744145
4550000,122312,9,1,7,37.2,4978,Ново-Патрушево,2019,3,1,0,0,0,57.101222,65.566372
4550000,113750,4,1,6,40,5276,Плеханова,2017,5,1,0,0,0,57.146581,65.458025
4550000,111520,10,1,8,40.8,5488,Ново-Патрушево,2021,3,1,0,0,0,57.09714,65.57079
4550000,110976,16,1,6,41,2260,Червишевский тракт,2015,3,0,0,1,0,57.127223,65.525237
4550000,110976,11,1,2,41,5991,Ново-Патрушево,2021,3,0,0,1,0,57.093722,65.578255
4550000,103409,4,2,5,44,2161,КПД,1962,7,0,0,0,0,57.13705,65.57813
4550000,101111,2,1,2,45,7281,Ново-Гилёвский,2022,7,0,0,0,0,57.133949,65.663802
4550000,99562,1,2,3,45.7,4929,1 Микрорайон,1984,3,0,1,0,1,57.11345749,65.60330045
4550000,91000,1,2,4,50,7298,Мыс,1992,3,0,0,1,1,57.18324126,65.64224241
4550000,90457,6,2,6,50.3,4101,2-й Заречный мкр.,1983,3,1,0,1,0,57.180778,65.555663
4549000,109614,14,1,6,41.5,4487,Тюменский-2,2009,4,1,0,0,0,57.10572491,65.56587663
4540000,122703,11,1,3,37,4880,Ново-Патрушево,2020,3,0,0,0,0,57.10191657,65.5648615
4540000,100889,6,2,6,45,4825,1 Микрорайон,1983,7,0,0,1,0,57.10865781,65.59013114
4535000,113177,14,1,1,40.07,6292,Патрушева,2023,6,1,0,0,0,57.090367,65.514754
4530000,104861,11,1,7,43.2,5549,МЖК,2011,3,1,0,1,0,57.103794,65.598198
4530000,125833,12,1,5,36,3467,5 Микрорайон,1992,3,1,0,1,0,57.11610633,65.56897582
4520000,102961,15,1,4,43.9,6949,Восточный-2,2012,7,1,0,1,0,57.097653,65.621087
4500000,95745,5,2,5,47,1016,Центр: Драмтеатр,1968,7,0,0,0,0,57.145645,65.56173
4500000,163636,9,0,2,27.5,4299,Плеханова,2023,4,1,0,1,0,57.139058,65.474778
4500000,155172,12,0,6,29,7835,Войновка,2015,7,1,0,0,0,57.093605,65.634589
4500000,153584,4,0,2,29.3,7701,Рощино,2024,5,0,0,1,0,57.160844,65.421508
4500000,150000,7,1,8,30,2584,Заречный,2020,5,1,0,0,0,57.167489,65.540834
4500000,144974,4,1,2,31.04,5507,Тюменская слобода,2023,5,2,0,0,0,57.111375,65.477411
4500000,141066,4,1,7,31.9,5375,ДОК,2021,4,1,0,0,0,57.185339,65.498027
4500000,139319,6,1,2,32.3,4142,Воровского,2023,7,0,0,1,0,57.121947,65.599633
4500000,138889,9,0,8,32.4,2956,4 Микрорайон,1985,3,1,0,0,0,57.12178946,65.57067363
4500000,136364,2,0,2,33,8212,Лесобаза,2022,5,1,0,0,0,57.162299,65.676720
4500000,133136,1,1,5,33.8,1533,Центр: Исторический,1990,7,1,0,0,1,57.15796406,65.54945543
4500000,132353,9,1,6,34,5398,Восточный,1992,3,0,0,1,0,57.106429,65.600489
4500000,132353,1,1,7,34,5828,СМП,2021,4,1,0,0,1,57.190060,65.592179
4500000,130058,1,1,2,34.6,5799,СМП,2021,4,1,0,0,1,57.190065,65.591155
4500000,128571,11,1,7,35,6751,Восточный-2,2014,7,1,0,0,0,57.099712,65.620413
4500000,128571,4,1,5,35,4087,2 Микрорайон,1978,3,1,0,1,0,57.11527557,65.5861695
4500000,128205,1,1,2,35.1,5828,СМП,2021,4,1,0,0,1,57.190060,65.592179
4500000,127479,11,0,2,35.3,5018,ДОК,2023,5,1,0,0,0,57.182222,65.500021
4500000,126761,15,1,5,35.5,4608,Тюменская слобода,2018,4,1,0,0,0,57.11740625,65.48743574
4500000,125348,5,1,2,35.9,5237,Дударева,2023,6,1,0,0,0,57.120006,65.471167
4500000,125000,3,1,2,36,4012,Плеханова,2021,5,1,0,0,0,57.143796,65.478840
4500000,124688,8,1,2,36.09,4299,Плеханова,2023,4,0,0,0,0,57.139058,65.474778
4500000,120321,10,1,2,37.4,4542,Плеханова,2023,7,1,0,0,0,57.137207,65.471257
4500000,120321,1,1,5,37.4,5019,Югра,2012,7,1,0,1,1,57.18709962,65.5716528
4500000,119363,4,1,7,37.7,7507,Рощино,2022,5,0,0,1,0,57.160209,65.424527
4500000,118421,7,0,1,38,5195,Плеханова,2019,7,1,0,0,0,57.146390,65.459355
4500000,113350,2,1,2,39.7,7326,Ново-Гилёвский,2023,5,1,0,0,0,57.132396,65.664062
4500000,112500,16,1,6,40,6811,Войновка,2015,4,1,1,1,0,57.10126157,65.624806
4500000,112500,7,1,6,40,5842,Патрушева,2022,3,1,0,0,0,57.095057,65.512364
4500000,112500,4,1,2,40,7270,Ново-Гилёвский,2023,7,1,0,1,0,57.134877,65.663883
4500000,112500,2,2,5,40,2448,КПД,1965,7,0,0,1,0,57.13445729,65.58114799
4500000,112219,1,1,5,40.1,4127,3-й Заречный мкр.,2014,7,1,0,0,1,57.17956757,65.5665955
4500000,111940,2,2,6,40.2,4843,Югра,1994,7,1,0,1,0,57.1863631,65.56613714
4500000,111663,4,2,6,40.3,1179,Центр: Исторический,1958,7,0,0,0,0,57.15485445,65.54198144
4500000,110565,2,2,5,40.7,2228,Центр: Дом печати,1975,7,1,0,0,0,57.15418075,65.57721337
4500000,109756,7,1,4,41,5696,Тарманы,2014,3,1,0,1,0,57.18101157,65.6108465
4500000,109756,6,1,2,41,5437,Ново-Патрушево,2023,3,1,0,1,0,57.096974,65.566425
4500000,109756,3,0,7,41,2499,Студгородок,2009,7,1,0,0,0,57.1487757,65.5855858
4500000,109756,2,1,6,41,5085,Ново-Патрушево,2018,3,1,0,0,0,57.099837,65.563418
4500000,108696,9,1,2,41.4,4542,Плеханова,2023,7,1,0,1,0,57.137207,65.471257
4500000,108434,10,1,5,41.5,4648,5-й Заречный мкр.,2016,7,1,0,1,0,57.174508,65.598297
4500000,107656,13,1,2,41.8,5195,Плеханова,2019,7,1,0,0,0,57.146390,65.459355
4500000,107656,11,1,7,41.8,3302,Московский тракт,2008,7,1,0,0,0,57.13031496,65.4971106
4500000,107143,6,1,6,42,7069,Мыс,2014,7,1,0,1,0,57.1820461,65.63917018
4500000,106132,1,2,4,42.4,3045,КПД,1965,7,0,0,1,1,57.13387603,65.59151455
4500000,104651,11,1,4,43,5549,МЖК,2011,3,0,0,1,0,57.103794,65.598198
4500000,104651,3,2,5,43,1812,Центр: Драмтеатр,1963,7,0,0,0,0,57.14447416,65.57503046
4500000,104651,1,1,5,43,4482,Дударева,2016,3,1,0,0,1,57.11999617,65.48624098
4500000,103211,5,2,8,43.6,1424,Центр: Драмтеатр,1974,7,0,0,0,0,57.14807257,65.5676375
4500000,102740,3,1,6,43.8,3618,3-й Заречный мкр.,2008,4,0,0,1,0,57.174664,65.566864
4500000,101351,7,1,5,44.4,4577,Дударева,2017,3,1,0,0,0,57.11968343,65.48471385
4500000,100897,2,1,2,44.6,4632,ДОК,2021,5,1,0,0,0,57.183568,65.519344
4500000,100671,1,2,8,44.7,2915,КПД,1968,3,0,0,1,1,57.13540977,65.59031979
4500000,100000,5,2,4,45,2960,Студгородок,1969,3,0,1,0,0,57.147145,65.593742
4500000,100000,2,1,5,45,2454,Дом Обороны,2007,7,1,0,1,0,57.155860,65.510460
4500000,99558,15,1,7,45.2,6555,Казачьи Луга,2015,4,1,0,0,0,57.154088,65.651908
4500000,97826,2,2,5,46,2903,Червишевский тракт,1975,7,1,0,1,0,57.12328462,65.5169993
4500000,96360,4,2,6,46.7,5468,Бабарынка,1979,7,0,0,0,0,57.17674794,65.4771141
4500000,95745,2,2,4,47,3134,КПД,1971,7,1,0,1,0,57.12741807,65.5863675
4500000,95745,1,2,5,47,7647,ММС - Мелиораторов,1984,7,1,0,1,1,57.20519588,65.60387537
4500000,95339,11,1,7,47.2,4787,Дом Обороны,2022,4,0,0,0,0,57.169964,65.481495
4500000,95339,7,2,5,47.2,2805,Южный мкр.,1983,3,1,0,0,0,57.1204164,65.53094115
4500000,94737,4,2,3,47.5,1696,Центр: Дом печати,1969,7,1,0,1,0,57.15878407,65.5543335
4500000,93946,7,2,5,47.9,2858,Южный мкр.,1994,7,1,0,1,0,57.12221,65.521401
4500000,93750,5,2,6,48,3553,2-й Заречный мкр.,1994,7,1,0,1,0,57.175568,65.55762
4500000,93750,1,2,6,48,4517,1 Микрорайон,1977,3,0,0,1,1,57.11086207,65.587032
4500000,93750,1,2,5,48,1815,Центр: Драмтеатр,1968,7,0,0,0,1,57.14818523,65.5742669
4500000,92213,2,1,5,48.8,3026,Московский тракт,2011,7,1,0,0,0,57.130295,65.502375
4500000,92025,1,2,5,48.9,6860,Мыс,1988,7,0,0,0,1,57.17516713,65.64331141
4500000,90000,3,2,5,50,4672,Ватутино,1988,7,1,0,1,0,57.18087057,65.583259
4500000,90000,3,2,5,50,4040,2-й Заречный мкр.,1985,3,1,0,1,0,57.1798499,65.5592934
4500000,90000,3,2,4,50,4819,Воровского,1977,3,1,0,1,0,57.12142,65.61252
4500000,89641,1,2,3,50.2,7248,Войновка,1986,3,1,0,1,1,57.097756,65.628552
4500000,88583,6,2,4,50.8,2818,6 Микрорайон,1988,3,1,0,1,0,57.1203901,65.5597635
4500000,87891,1,2,4,51.2,4968,Дом Обороны,1996,7,1,0,1,1,57.17727007,65.4895825
4500000,86705,5,2,4,51.9,7298,Мыс,1992,3,1,0,1,0,57.18324126,65.64224241
4500000,83333,5,2,5,54,3642,Московский тракт,1998,3,0,0,1,0,57.12818499,65.49287055
4500000,80357,4,3,4,56,1570,Центр: Драмтеатр,1971,7,1,0,1,0,57.1474515,65.5704129
4500000,76923,5,3,3,58.5,1824,Центр: Дом печати,1974,7,1,0,1,0,57.152737,65.57103
4500000,75125,2,3,3,59.9,7831,Войновка,1982,7,0,0,1,0,57.09796137,65.64217055
4500000,64286,3,2,6,70,2278,Южный 2,1999,7,0,0,1,0,57.125586,65.530348
4499000,129654,4,1,6,34.7,5581,Тюменская слобода,2023,5,0,0,1,0,57.110706,65.476881
4499000,161835,5,0,6,27.8,7334,Звездный городок,2014,4,1,0,1,0,57.17610879,65.65132438
4490000,109512,5,2,8,41,4655,СМП,1965,7,0,0,1,0,57.18308516,65.57425791
4490000,133631,6,1,8,33.6,5715,Югра,2009,7,1,0,0,0,57.191831,65.581157
4490000,121351,5,1,5,37,4331,Тюменский-2,2012,3,1,1,1,0,57.107162,65.565733
4490000,149667,16,0,8,30,4340,Дом Обороны,2019,7,1,0,0,0,57.1705401,65.4919135
4490000,135241,3,1,6,33.2,2425,6 Микрорайон,1989,3,1,0,1,0,57.12289407,65.551369
4486000,122568,11,1,2,36.6,5073,Дударева,2022,4,1,0,1,0,57.124579,65.469658
4480000,89243,8,2,5,50.2,6499,Тура,2009,3,1,0,1,0,57.149426,65.65206
4480000,126912,9,1,6,35.3,5905,Тура,2015,4,0,0,1,0,57.14956214,65.64218851
4480000,112000,4,1,2,40,6921,Ново-Гилёвский,2021,4,1,0,0,0,57.138379,65.658879
4480000,97603,3,2,5,45.9,2648,КПД,1966,3,1,0,0,0,57.13029053,65.58030357
4470000,131471,5,1,7,34,2102,Южный 2,2001,3,1,0,1,0,57.12557107,65.547461
4450000,90816,2,2,3,49,3581,Дом Обороны,1975,3,1,1,1,0,57.15339474,65.48829812
4450000,89000,2,2,5,50,2658,Южный мкр.,1982,3,1,0,1,0,57.12419341,65.52172443
4450000,87084,3,3,5,51.1,2881,КПД,1971,7,1,0,1,0,57.12715904,65.58057307
4450000,83178,6,2,5,53.5,2609,Южный 2,1988,3,1,0,1,0,57.12099788,65.54300552
4450000,75809,3,3,6,58.7,6971,Лесобаза,1982,3,1,0,1,0,57.15961883,65.65682207
4450000,76724,7,2,3,58,1769,Центр: Дом печати,1990,7,1,1,1,0,57.15617741,65.56470882
4450000,164815,7,0,7,27,5342,ДОК,2021,4,0,0,0,0,57.184934,65.497892
